,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
940,3.4484863,21.972656,1,-2.670288,17.089844,1,4.8349528312683105,7.726544380187988,1,-10.1623535,8.010864,1,-5.355835,3.540039,1,-0.10681152,3.0059814,1
941,3.479004,21.881104,1,-2.7160645,17.105103,1,4.401144981384277,7.443564414978027,1,-10.574341,8.300781,1,-5.92041,3.616333,1,-0.74768066,3.0059814,1
942,3.4484863,21.911621,1,-2.7923584,17.150879,1,4.032660007476807,7.280765533447266,1,-10.910034,8.590698,1,-6.4697266,3.7078857,1,-1.4038086,3.0059814,1
943,3.40271,21.957397,1,-2.8686523,17.166138,1,3.5827183723449707,7.047847747802734,1,-11.306763,8.865356,1,-6.9885254,3.8604736,1,-2.0141602,3.036499,1
944,3.3874512,21.987915,1,-2.9296875,17.364502,1,3.28826904296875,7.1011199951171875,1,-11.566162,9.185791,1,-7.5531006,3.9672852,1,-2.7160645,3.0517578,1
945,3.326416,22.125244,1,-3.0059814,17.486572,1,2.9103379249572754,7.046401023864746,1,-11.886597,9.506226,1,-8.102417,4.058838,1,-3.2958984,3.0975342,1
946,3.3111572,22.277832,1,-3.1433105,17.654419,1,2.6374239921569824,7.138568878173828,1,-12.130737,9.765625,1,-8.575439,4.2266846,1,-3.9215088,3.1585693,1
947,3.2653809,22.445679,1,-3.1433105,17.868042,1,2.3271427154541016,7.187491416931152,1,-12.390137,10.08606,1,-9.109497,4.3182373,1,-4.5166016,3.1738281,1
948,3.250122,22.583008,1,-3.2043457,18.081665,1,2.1709952354431152,7.352931976318359,1,-12.527466,10.345459,1,-9.58252,4.4555664,1,-5.0811768,3.189087,1
949,3.2348633,22.766113,1,-3.250122,18.295288,1,1.9033122062683105,7.458217620849609,1,-12.756348,10.635376,1,-10.131836,4.6081543,1,-5.630493,3.1585693,1
950,3.2806396,22.964478,1,-3.250122,18.493652,1,1.755927562713623,7.587714195251465,1,-12.878418,10.879517,1,-10.620117,4.638672,1,-6.30188,3.2196045,1
951,3.3111572,23.117065,1,-3.250122,18.692017,1,1.5060954093933105,7.674829483032227,1,-13.092041,11.123657,1,-11.016846,4.7454834,1,-6.8969727,3.189087,1
952,3.326416,23.361206,1,-3.1585693,18.936157,1,1.444882869720459,7.854270935058594,1,-13.137817,11.367798,1,-11.428833,4.8675537,1,-7.4005127,3.2196045,1
953,3.3416748,23.620605,1,-3.189087,19.134521,1,1.2535738945007324,7.987201690673828,1,-13.290405,11.657715,1,-11.886597,4.989624,1,-7.9345703,3.2653809,1
954,3.4332275,23.956299,1,-3.0822754,19.470215,1,1.2040095329284668,8.261835098266602,1,-13.35144,11.886597,1,-12.283325,5.203247,1,-8.514404,3.326416,1
955,3.4484863,24.230957,1,-3.0670166,19.729614,1,1.0879340171813965,8.471888542175293,1,-13.427734,12.252808,1,-12.771606,5.3863525,1,-9.017944,3.3721924,1
956,3.4942627,24.551392,1,-2.9296875,20.050049,1,1.127532958984375,8.756731986999512,1,-13.366699,12.619019,1,-13.092041,5.79834,1,-9.44519,3.479004,1
957,3.6621094,24.917603,1,-2.7160645,20.355225,1,1.1390604972839355,8.991333961486816,1,-13.336182,12.924194,1,-13.442993,6.072998,1,-9.994507,3.5095215,1
958,3.90625,25.238037,1,-2.532959,20.751953,1,1.1482629776000977,9.330543518066406,1,-13.336182,13.22937,1,-13.73291,6.3171387,1,-10.498047,3.540039,1
959,4.135132,25.543213,1,-2.2277832,21.087646,1,1.2227354049682617,9.59443473815918,1,-13.2751465,13.442993,1,-14.11438,6.5460205,1,-10.971069,3.5705566,1
960,4.40979,25.848389,1,-2.029419,21.469116,1,1.2983698844909668,9.93976879119873,1,-13.214111,13.73291,1,-14.404297,6.790161,1,-11.474609,3.6621094,1
961,4.6081543,26.031494,1,-1.8005371,21.743774,1,1.470430850982666,10.1981782913208,1,-13.061523,13.916016,1,-14.663696,7.019043,1,-11.978149,3.7231445,1
962,4.8065186,26.2146,1,-1.5716553,21.972656,1,1.5144071578979492,10.376269340515137,1,-13.000488,14.160156,1,-14.907837,7.2631836,1,-12.374878,3.7384033,1
963,5.050659,26.412964,1,-1.3580322,22.155762,1,1.7936596870422363,10.577037811279297,1,-12.72583,14.343262,1,-14.99939,7.461548,1,-12.832642,3.768921,1
964,5.3253174,26.473999,1,-1.1749268,22.29309,1,2.108281135559082,10.750969886779785,1,-12.420654,14.480591,1,-15.12146,7.6904297,1,-13.244629,3.7841797,1
965,5.493164,26.565552,1,-0.91552734,22.354126,1,2.577934741973877,10.873893737792969,1,-11.962891,14.556885,1,-15.090942,7.873535,1,-13.73291,3.753662,1
966,5.722046,26.58081,1,-0.64086914,22.399902,1,3.396122932434082,11.09934139251709,1,-11.199951,14.556885,1,-14.99939,8.071899,1,-14.11438,3.768921,1
967,5.9661865,26.58081,1,-0.33569336,22.460938,1,4.149106502532959,11.3305025100708,1,-10.482788,14.633179,1,-14.587402,8.270264,1,-14.3585205,3.7841797,1
968,6.164551,26.535034,1,-0.15258789,22.521973,1,4.823002815246582,11.602104187011719,1,-9.765625,15.090942,1,-14.007568,8.728027,1,-14.389038,3.982544,1
969,6.362915,26.473999,1,0.1373291,22.613525,1,5.272042751312256,11.767572402954102,1,-9.231567,15.594482,1,-13.076782,8.987427,1,-14.282227,3.8909912,1
970,6.5460205,26.443481,1,0.35095215,22.766113,1,5.766397953033447,12.05756664276123,1,-8.712769,15.975952,1,-11.810303,9.109497,1,-13.595581,3.8757324,1
971,6.729126,26.367188,1,0.61035156,22.842407,1,6.212103843688965,12.230131149291992,1,-8.300781,16.021729,1,-10.08606,8.911133,1,-11.657715,3.5858154,1
972,6.9122314,26.229858,1,0.79345703,22.781372,1,6.638924598693848,12.30136775970459,1,-7.9193115,15.914917,1,-8.163452,8.773804,1,-8.865356,3.2196045,1
973,7.095337,26.138306,1,1.0681152,22.567749,1,7.082235813140869,12.183609008789062,1,-7.4920654,15.731812,1,-6.378174,8.926392,1,-6.1798096,3.2348633,1
974,7.232666,25.878906,1,1.2054443,22.43042,1,7.504059791564941,12.216339111328125,1,-7.1105957,15.594482,1,-4.974365,9.20105,1,-3.7231445,3.6621094,1
975,7.385254,25.650024,1,1.4648438,22.216797,1,7.84670877456665,12.054522514343262,1,-6.790161,15.335083,1,-3.8146973,9.384155,1,-1.6174316,4.180908,1
